"","QKEY","INTERVIEW_START_W84","INTERVIEW_END_W84","DEVICE_TYPE_W84","LANG_W84","FORM_W84","XATTEND_W84","XCATHOLIC_W84","SATIS_W84","POL1JB_W84","POL1JBSTR_W84","POL1JB_4_W84","JBCONF_PUBH_W84","JBCONF_FRGN_W84","JBCONF_ECON_W84","JBCONF_CRIM_W84","JBCONF_CLSR_W84","JBCONF_RACE_W84","JBCONF_IMMI_W84","BIDENDESC_MDL_W84","BIDENDESC_ORD_W84","BIDENDESC_MENT_W84","BIDENDESC_STND_W84","BIDENDESC_HON_W84","PRESGOODTRUMP_W84","TRUMPPROG_W84","INSTFAV_a_W84","INSTFAV_b_W84","REPPTYTRAIT_a_W84","REPPTYTRAIT_f_W84","REPPTYTRAIT_b_W84","REPPTYTRAIT_g_W84","DEMPTYTRAIT_a_W84","DEMPTYTRAIT_f_W84","DEMPTYTRAIT_b_W84","DEMPTYTRAIT_g_W84","COVIDSPIR_W84","PPLFAV_a_W84","PPLFAV_b_W84","PPLFAV_c_W84","CAND_b_W84","CAND_d_W84","CAND_g_W84","BIDENRELIG_W84","HARRISRELIG_W84","BIDRELTLK_W84","JAN6LE_IMP_W84","JAN6LE_CONF_W84","JAN6PEN_A_W84","JAN6PEN_B_W84","JAN6ATTN_W84","IMPEACHACT2_W84","ATTENDMONTH_W84","ATTENDONLINE_W84","COVIDCONG2_W84","COVIDCONG3_W84","COVIDCONG4_W84","CONGRESTRICT1_a_W84","CONGRESTRICT1_b_W84","CONGRESTRICT1_c_W84","CONGRESTRICT1_d_W84","CONGRESTRICT1_e_W84","CONGRESTRICT2_a_W84","CONGRESTRICT2_b_W84","CONGRESTRICT2_c_W84","CONGRESTRICT2_d_W84","CONGRESTRICT2_e_W84","ATTENDCONF_W84","SERMONISSUE_h_W84","SERMONISSUE_i_W84","SERMONISSUE_j_W84","SERMONISSUE_k_W84","ESTR21_W84","ESTRTYP_W84","THERMTRUMP_W84","THERMBIDEN_W84","VLNTEXTR2_ISL_W84","VLNTEXTR2_CHR_W84","VLNTEXTR2_LEFT_W84","VLNTEXTR2_RGHT_W84","ECON1_W84","ECON1B_W84","COVID_ASSIST21_W84","COVIDLEG21A_W84","BIDEN_GOODFAITHC_W84","REPS_GOODFAITHC_W84","COVID_LIFEN_W84","COVID_JOBSN_W84","DISCRRIM_a_W84","DISCRRIM_b_W84","DISCRRIM_c_W84","DISCRRIM_j_W84","DISCRRIM_d_W84","DISCRRIM_e_W84","DISCRRIM_i_W84","DISCRRIM_f_W84","DISCRRIM_g_W84","DISCRRIM_h_W84","VTCHNGRULES_W84","VTEFFORT_W84","PARTY_W84","PARTYLN_W84","PARTYSTR_W84","REPPTYACC_a_W84","REPPTYACC_b_W84","REPPTYACC_c_W84","REPPTYACC_d_W84","DEMPTYACC_a_W84","DEMPTYACC_b_W84","DEMPTYACC_d_W84","COMMIF_a_W84","COMMIF_b_W84","COMMIF_c_W84","COMMIF_d_W84","BIDENCM_W84","CHRNATa_W84","CHRNATb_W84","CHRNATc_W84","CHRNATd_W84","CHRNATe_W84","CHRNATf_W84","CHRNATg_W84","RELRTHRD_W84","RELLTHRD_W84","RELRTAG_W84","RELLTAG_W84","QANON_KNOW_W84","QANON_FAV_W84","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_GENDER","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_HISP_ORIGIN","F_YEARSINUS","F_RACECMB","F_RACETHNMOD","F_CITIZEN","F_BIRTHPLACE2","F_MARITAL","F_RELIG","F_BORN","F_RELIGCAT1","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_PARTYSUMIDEO_FINAL","F_INC_SDT1","F_REG","F_IDEO","F_INTFREQ","F_VOLSUM","F_INC_TIER2","WEIGHT_W84","WEIGHT_W70_W84","WEIGHT_W80_W84","attend"
"6325",201901050467,2021-03-02 14:56:41,2021-03-02 15:33:15,1,1,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,5,NA,4,1,4,NA,4,4,1,NA,1,1,3,2,2,8,3,2,2,2,2,3,1,1,1,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,100,1,1,NA,NA,3,1,1,3,NA,NA,1,1,1,1,4,2,1,4,4,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,NA,1,4,NA,1,1,1,1,1,2,9,1,1,1,1,1,NA,NA,NA,NA,4,NA,1,3,5,2,1,3,2,1,2,4,5,3,1,2,6,2,1,2,6,2,NA,2,3,1,1,3,1,2,1,0.173528058797302,0.193105624938512,0.190055169954904,"Neither"
"6326",201901050758,2021-03-07 11:55:15,2021-03-07 12:07:52,2,2,2,2,2,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,NA,99,99,99,NA,99,99,99,NA,99,99,99,3,8,8,8,99,99,99,9,9,99,99,NA,NA,99,99,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,50,50,NA,NA,99,99,99,3,99,NA,99,99,2,4,99,99,99,99,NA,NA,NA,99,99,99,NA,1,3,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,3,3,NA,NA,NA,NA,1,3,5,3,2,1,5,1,8,3,1,3,1,6,1,1,1,1,4,3,99,9,9,1,1,3,2,2,1,0.0807732755070403,NA,NA,"Neither"
"6327",201901050779,2021-03-02 13:22:13,2021-03-02 13:44:19,2,2,1,1,1,1,NA,NA,1,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,3,NA,3,2,2,NA,2,2,1,NA,1,1,1,2,3,3,2,2,2,2,9,3,1,1,3,NA,3,1,2,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,0,100,1,2,NA,NA,2,1,1,3,NA,NA,2,2,1,1,2,2,1,1,4,NA,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,3,4,NA,2,1,2,1,2,9,2,9,9,1,9,1,NA,NA,NA,NA,4,NA,1,3,5,3,2,2,3,1,8,4,1,3,1,6,6,2,2,2,2,2,NA,2,3,4,1,3,2,1,2,0.0917818137004747,NA,NA,"Online only"
"6328",201901050857,2021-03-03 12:17:23,2021-03-03 17:36:06,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,4,NA,1,3,4,NA,3,2,2,NA,4,4,4,3,2,3,2,3,2,4,2,9,2,1,3,NA,3,3,3,1,1,1,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,7,1,NA,NA,1,2,3,1,1,NA,2,1,3,3,2,2,3,2,NA,NA,NA,1,2,2,NA,1,1,NA,1,NA,NA,2,2,NA,NA,NA,2,2,2,2,2,9,2,9,1,2,1,1,2,2,9,9,NA,NA,1,3,5,3,2,2,3,1,8,1,1,3,1,1,1,2,2,2,2,1,NA,1,1,4,1,2,2,1,2,0.0035392118550153,0.0385811636728191,NA,"Both"
"6329",201901050943,2021-03-05 10:00:13,2021-03-06 13:00:29,2,1,1,1,2,2,NA,NA,2,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,5,NA,3,2,1,NA,3,2,3,NA,2,2,3,2,4,8,4,2,3,2,9,3,1,3,2,NA,2,1,1,2,1,2,2,2,1,3,2,2,1,1,1,1,2,3,2,2,2,2,2,2,0,70,2,2,NA,NA,3,1,1,2,NA,NA,2,4,1,1,2,1,1,2,3,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,9,9,2,1,9,2,2,NA,NA,NA,NA,3,4,1,3,5,1,2,1,5,1,8,3,1,3,2,6,6,1,1,1,2,2,NA,2,4,1,NA,5,1,1,1,0.158496210469331,0.175721150271164,0.155640880008364,"In-person only"
"6330",201901051054,2021-03-02 13:30:48,2021-03-02 13:36:13,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,3,1,4,NA,1,1,1,NA,1,1,1,3,1,8,8,1,2,2,9,9,3,1,1,NA,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,100,NA,NA,2,2,3,1,1,NA,1,1,3,3,2,2,2,2,NA,NA,NA,2,2,2,NA,2,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,1,1,1,1,1,NA,NA,1,1,2,1,2,3,2,1,7,1,2,3,1,1,1,1,1,1,6,1,NA,1,1,1,2,1,1,2,1,0.139674046370644,0.129903122098191,NA,"Neither"
"6331",201901051194,2021-03-03 19:35:35,2021-03-03 19:52:59,1,2,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,NA,1,2,3,NA,3,1,1,NA,1,2,3,1,3,3,1,2,2,3,2,9,2,1,1,NA,3,1,3,2,1,1,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,80,30,NA,NA,1,2,2,1,1,NA,1,1,3,2,3,2,3,2,NA,NA,NA,2,2,2,NA,2,1,NA,2,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,9,1,1,3,3,NA,NA,NA,NA,1,3,5,2,2,1,6,1,8,2,4,3,1,6,1,1,1,1,2,1,NA,1,1,3,1,2,2,2,2,0.0745140519925354,0.0875092375285492,0.0776924355331571,"Online only"
"6332",201901051229,2021-03-02 19:43:05,2021-03-02 21:53:40,2,2,1,2,2,2,NA,NA,1,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,5,NA,2,2,2,NA,2,2,2,NA,2,2,1,1,1,8,3,1,1,2,9,3,1,2,2,NA,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,30,65,2,2,NA,NA,2,1,1,2,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,1,NA,NA,NA,NA,2,2,1,1,2,1,3,3,1,99,NA,99,99,99,1,99,1,1,2,1,5,3,2,2,4,2,1,5,1,2,1,0.386022682480976,0.419632733794351,0.188856349739961,"Both"
"6333",201901051271,2021-03-02 19:16:57,2021-03-02 19:36:46,2,2,2,2,1,1,1,99,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,2,3,2,NA,3,3,2,NA,2,2,2,3,3,4,8,3,2,2,2,2,2,1,2,NA,3,2,1,1,2,2,2,2,1,1,3,3,3,1,1,99,99,1,1,2,2,2,2,1,1,50,50,NA,NA,1,1,2,1,1,NA,2,2,3,3,2,2,2,3,NA,NA,NA,4,2,4,NA,1,4,99,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,9,2,2,2,3,3,NA,NA,NA,NA,1,3,5,2,2,1,5,1,8,2,1,3,2,6,6,2,2,2,5,4,99,9,9,2,NA,3,1,2,2,0.212356658487595,0.248120497662496,NA,"In-person only"
"6334",201901051279,2021-03-05 19:59:47,2021-03-05 21:37:12,1,1,1,2,1,1,NA,NA,1,1,1,1,2,2,1,2,NA,NA,NA,NA,NA,5,NA,4,2,1,NA,3,3,3,NA,2,2,4,1,2,8,4,3,3,2,1,3,1,3,2,NA,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,60,2,1,NA,NA,2,1,1,3,NA,NA,2,3,1,1,4,3,2,4,4,NA,NA,NA,1,NA,4,2,NA,NA,NA,NA,NA,2,4,NA,1,1,1,1,1,2,2,2,2,2,2,9,NA,NA,NA,NA,2,4,1,4,8,1,1,3,2,1,1,1,4,3,1,1,6,2,1,2,5,4,2,2,4,4,1,4,2,1,2,0.135768442841703,0.135943008248715,NA,"Neither"
"6335",201901051481,2021-03-03 20:04:04,2021-03-03 20:43:00,1,1,1,2,2,2,NA,NA,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,5,NA,2,3,3,NA,2,2,2,NA,3,2,1,2,4,3,4,2,3,2,2,2,1,1,2,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,0,75,1,3,NA,NA,4,1,1,2,NA,NA,2,3,1,1,4,2,2,2,4,NA,NA,NA,2,NA,1,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,NA,NA,NA,NA,2,3,1,3,5,2,1,1,5,1,8,1,5,3,1,1,1,1,1,1,5,1,NA,1,1,5,1,2,2,2,2,0.0916043265410159,0.092793141336054,NA,"Online only"
"6336",201901051512,2021-03-02 20:17:39,2021-03-02 20:39:39,2,2,1,2,1,1,NA,NA,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,NA,4,4,2,NA,1,1,4,NA,4,4,1,4,4,1,2,1,4,2,9,3,1,1,3,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,50,50,1,3,NA,NA,3,1,1,3,NA,NA,3,4,4,4,4,4,4,4,4,NA,NA,NA,1,NA,3,1,NA,2,4,NA,NA,NA,NA,NA,1,1,1,1,1,9,2,9,9,2,9,2,NA,NA,NA,NA,4,NA,1,3,5,3,1,2,4,1,4,4,1,3,1,6,1,2,1,2,4,3,1,1,1,3,1,2,1,2,2,0.101758528064214,0.103189464249977,NA,"Neither"
"6337",201901051552,2021-03-02 13:28:15,2021-03-02 13:33:45,3,1,1,2,1,1,NA,NA,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,1,NA,1,4,3,NA,3,4,1,NA,3,4,2,1,4,4,1,4,4,8,8,2,1,3,2,NA,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100,0,1,1,NA,NA,2,3,1,1,NA,NA,3,2,4,1,1,4,4,1,2,NA,NA,NA,1,NA,1,NA,1,2,2,NA,NA,NA,NA,NA,2,1,2,1,2,2,1,1,1,1,1,1,NA,NA,NA,NA,3,2,1,3,5,1,1,3,1,1,97,1,1,3,1,1,6,2,2,2,6,1,NA,1,2,1,1,5,NA,1,1,0.507990518058961,NA,NA,"Neither"
"6338",201901051584,2021-03-02 14:52:19,2021-03-02 15:07:17,2,2,1,1,2,1,NA,NA,2,2,4,3,3,2,3,2,NA,NA,NA,NA,NA,1,NA,1,3,2,NA,1,1,3,NA,3,4,1,3,3,3,1,3,3,2,5,3,1,1,1,NA,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,100,0,1,2,NA,NA,2,1,1,1,NA,NA,2,2,2,1,4,3,3,1,3,NA,NA,NA,2,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,1,3,5,3,2,1,5,1,97,3,1,3,1,6,1,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,0.0035392118550153,0.00260277293164912,0.0393780850052574,"Both"
"6339",201901051595,2021-03-02 13:20:38,2021-03-02 13:32:06,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,4,2,1,NA,3,2,1,NA,1,1,1,1,2,2,2,4,1,2,2,9,3,1,1,NA,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,100,NA,NA,1,1,2,1,1,NA,1,2,3,3,1,1,4,2,NA,NA,NA,4,1,3,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,2,2,2,1,1,1,2,2,9,2,2,2,2,3,3,NA,NA,NA,NA,1,3,5,3,2,1,5,2,NA,3,1,1,1,6,1,2,1,2,5,3,2,2,3,2,1,3,1,2,1,0.103477372865087,0.0861181404301041,NA,"Neither"
"6340",201901051604,2021-03-04 22:51:33,2021-03-04 23:07:09,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,99,3,2,NA,99,99,99,NA,2,2,2,1,2,99,99,99,1,1,2,9,1,1,1,NA,99,1,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,50,100,NA,NA,99,99,2,1,1,NA,99,99,3,3,2,1,3,3,NA,NA,NA,2,2,4,NA,2,3,2,NA,NA,NA,NA,NA,99,NA,2,2,2,1,1,99,9,9,9,9,9,9,99,3,3,NA,NA,NA,NA,1,3,5,3,2,2,3,1,7,2,1,3,2,6,1,2,99,2,4,3,2,2,3,1,NA,2,2,2,1,0.120487781575483,0.124066481333042,0.12394288698077,"Neither"
"6341",201901051768,2021-03-02 13:28:37,2021-03-02 13:50:20,2,1,1,2,1,1,NA,NA,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,NA,3,1,3,NA,3,3,1,NA,1,1,1,2,3,2,3,1,1,9,9,2,1,1,1,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,50,100,1,2,NA,NA,2,3,1,2,NA,NA,1,3,1,3,2,2,1,2,2,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,2,2,NA,1,1,1,1,1,9,9,9,9,9,9,9,NA,NA,NA,NA,3,3,1,3,5,3,1,2,3,1,97,4,1,3,1,6,1,2,1,2,4,2,NA,2,3,4,1,3,1,1,1,0.112347917588999,0.130958953411085,0.125772732924995,"Online only"
"6342",201901051939,2021-03-02 15:15:45,2021-03-02 15:34:59,1,1,1,1,2,2,NA,NA,4,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,1,NA,1,3,1,NA,1,1,3,NA,3,3,1,3,3,2,1,3,3,2,9,2,2,2,3,NA,1,3,1,2,1,2,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,100,0,1,2,NA,NA,3,3,1,2,NA,NA,2,4,4,4,4,4,4,4,4,NA,NA,NA,2,NA,1,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,9,2,1,2,NA,NA,NA,NA,3,4,1,3,5,3,2,2,3,1,7,4,1,3,1,6,6,1,2,1,2,1,NA,1,2,2,1,3,2,1,2,0.0811675767493468,NA,NA,"In-person only"
"6343",201901052062,2021-03-02 13:24:59,2021-03-02 13:39:59,2,2,1,2,1,2,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,3,NA,4,4,4,NA,3,3,4,NA,3,3,4,3,4,4,4,2,2,2,9,2,1,3,2,NA,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,50,1,2,NA,NA,3,3,1,2,NA,NA,3,4,1,1,4,3,1,1,3,NA,NA,NA,1,NA,3,1,NA,2,4,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,1,2,2,2,2,NA,NA,NA,NA,4,NA,1,3,5,2,2,1,5,1,8,2,1,3,2,6,1,2,2,2,4,3,1,1,2,2,NA,3,1,2,1,0.086211566327056,0.102091194300351,NA,"Neither"
"6344",201901052120,2021-03-02 13:25:59,2021-03-02 13:36:01,1,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,4,1,3,NA,3,3,4,NA,3,3,2,1,1,4,8,4,3,1,9,9,3,1,2,NA,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,90,NA,NA,3,1,2,1,1,NA,1,2,3,3,1,1,4,1,NA,NA,NA,1,1,2,NA,1,4,1,NA,NA,NA,1,3,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,3,3,NA,NA,NA,NA,1,4,8,2,1,2,4,1,1,4,4,3,1,5,1,2,2,2,4,4,1,1,2,9,99,3,2,2,2,0.310580642698155,NA,0.303263941630946,"Neither"
"6345",201901052124,2021-03-02 13:49:38,2021-03-02 13:58:48,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,NA,1,4,2,NA,4,3,4,NA,2,2,2,4,4,3,8,3,3,3,9,9,3,1,3,NA,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,7,NA,NA,2,1,3,1,1,NA,1,2,2,1,2,1,4,3,NA,NA,NA,2,1,4,NA,2,3,2,NA,NA,NA,NA,NA,1,NA,2,1,1,1,1,1,2,2,2,2,2,2,2,3,3,NA,NA,NA,NA,1,3,5,3,1,1,5,1,8,3,5,3,1,6,1,2,2,2,5,3,2,2,3,9,1,3,1,2,3,0.0965240124669501,0.0942937788956089,0.0874593276020106,"Neither"
"6346",201901052378,2021-03-06 11:19:49,2021-03-06 11:29:31,2,2,1,2,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,3,NA,2,2,2,NA,2,2,2,NA,2,2,1,1,2,8,3,2,2,9,9,2,1,2,1,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,50,80,2,2,NA,NA,2,1,1,2,NA,NA,2,2,1,1,3,1,1,1,1,NA,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,2,2,NA,2,2,1,1,1,1,1,9,1,2,2,1,NA,NA,NA,NA,3,2,1,3,5,1,1,3,2,1,8,2,1,3,1,6,6,2,1,2,5,2,NA,2,4,1,99,4,1,99,1,0.333517402604333,0.43857903328815,0.485350781491399,"Neither"
"6347",201901052592,2021-03-06 11:14:35,2021-03-06 11:35:41,2,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,NA,3,3,2,NA,2,2,3,NA,3,3,2,4,2,3,8,3,2,3,2,9,3,1,3,NA,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,35,60,NA,NA,1,1,3,1,1,NA,1,2,3,3,1,2,3,1,NA,NA,NA,2,2,3,NA,2,2,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,9,NA,NA,1,3,5,2,2,1,5,1,5,1,1,3,1,1,2,2,2,2,5,2,NA,2,4,3,1,4,1,2,1,0.0035392118550153,0.00260277293164912,NA,"Neither"
"6348",201901052650,2021-03-03 05:38:23,2021-03-03 05:56:27,3,1,1,1,2,1,NA,NA,1,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,5,NA,3,1,3,NA,4,3,2,NA,1,1,3,2,4,8,4,1,1,2,99,3,1,2,2,NA,2,3,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,0,90,2,3,NA,NA,3,1,1,3,NA,NA,2,2,1,2,3,1,1,2,1,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,2,2,1,9,2,2,2,NA,NA,NA,NA,3,4,1,4,9,3,1,3,2,2,NA,1,2,2,1,1,4,1,1,1,2,2,NA,2,3,1,1,3,NA,2,1,0.140408210740907,0.103054605585066,0.0637189026914753,"Online only"
"6349",201901052850,2021-03-02 12:51:20,2021-03-02 13:01:19,2,1,1,2,1,1,NA,NA,1,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,4,NA,2,2,2,NA,3,2,3,NA,2,2,1,1,3,3,3,2,3,2,9,2,1,2,2,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,0,80,2,1,NA,NA,2,1,2,3,NA,NA,3,3,2,2,3,2,1,1,3,NA,NA,NA,2,NA,4,2,NA,NA,NA,NA,NA,1,3,NA,1,1,1,1,1,2,2,2,1,2,1,9,NA,NA,NA,NA,3,4,1,3,5,3,2,1,6,1,7,4,4,3,1,6,6,2,2,2,4,4,2,2,3,7,1,2,1,1,2,0.103867530496025,0.106059906577072,0.11341999452939,"Online only"
"6350",201901052949,2021-03-02 19:29:58,2021-03-02 19:40:46,2,2,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,3,3,1,NA,3,2,3,NA,1,1,1,1,1,3,8,4,1,3,2,9,3,1,2,NA,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,80,NA,NA,1,2,3,3,1,NA,1,1,3,3,1,1,4,2,NA,NA,NA,1,1,2,NA,2,2,NA,2,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,2,9,1,1,1,2,2,1,3,3,NA,NA,1,3,5,3,2,2,3,1,8,4,1,3,1,6,1,2,2,2,5,2,NA,2,3,1,1,2,1,2,1,0.0810769356663574,0.0929136411318003,0.0893558602733853,"Neither"
"6351",201901053061,2021-03-02 12:48:16,2021-03-02 12:59:15,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,4,3,2,NA,2,2,2,NA,2,2,2,3,1,3,8,4,2,2,1,5,3,1,2,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,10,75,NA,NA,3,2,3,1,1,NA,1,1,2,2,1,1,3,1,NA,NA,NA,1,1,2,NA,2,2,NA,1,NA,NA,NA,NA,1,NA,2,1,1,1,1,1,9,9,9,9,9,9,9,2,2,9,4,NA,NA,1,4,9,2,2,1,5,1,1,1,1,3,1,1,2,2,2,2,4,2,NA,2,3,1,1,2,1,2,1,0.0035392118550153,0.00260277293164912,NA,"Online only"
"6352",201901053076,2021-03-02 22:32:46,2021-03-02 23:05:13,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,4,NA,1,3,4,NA,3,2,2,NA,1,4,4,1,4,3,1,3,3,4,73,72,1,2,4,NA,2,1,3,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,90,0,NA,NA,1,3,4,2,2,NA,2,1,1,1,3,3,1,3,NA,NA,NA,3,3,2,NA,1,3,1,NA,NA,NA,4,3,NA,NA,NA,2,1,1,1,2,2,9,1,9,1,9,1,1,3,9,NA,NA,NA,1,3,5,3,1,1,6,1,3,1,4,3,1,1,1,2,2,2,3,3,1,1,1,9,1,2,1,1,3,0.0035392118550153,0.00260277293164912,NA,"In-person only"
"6353",201901053136,2021-03-04 12:31:29,2021-03-04 12:54:20,1,1,1,1,1,2,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,4,2,3,NA,3,3,2,NA,2,2,2,2,4,8,4,2,3,2,9,3,1,2,2,NA,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,1,0,75,1,1,NA,NA,3,3,1,2,NA,NA,4,4,1,1,4,1,1,2,4,NA,NA,NA,2,NA,2,NA,1,NA,NA,NA,NA,1,2,NA,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,3,4,1,3,5,2,2,1,6,1,4,2,1,3,1,6,1,2,2,2,1,2,NA,2,4,6,1,5,1,1,2,0.0835638483744852,0.0922164819362976,0.0868665824309185,"Neither"
